band,barrier_free,capacity,card,charter,child,course,credit_card,english,free_drink,free_food,horigotatsu,karaoke,ktai_coupon,lat,lng,lunch,midnight,non_smoking,parking,party_capacity,pet,private_room,show,tatami,tv,wifi,budget.code,genre.code,large_area.code,large_service_area.code,middle_area.code,service_area.code,small_area.code
0,1,94,1,0,1,1,"[V,M,A,D,J]",1,1,0,0,0,1,34.98595643,135.7560745,1,0,2,1,50,0,0,0,0,0,0,3500,中華,Z022,SS20,Y435,SA22,X434
0,1,71,1,0,2,0,"[V,M,A,J]",0,0,0,0,0,1,34.98805237,135.7589492,1,0,2,1,71,0,0,0,0,0,1,1750,和食,Z022,SS20,Y435,SA22,X434
0,0,30,1,0,1,0,"[V,M,A,D,J]",0,1,0,0,0,1,34.9917582,135.7533151,1,0,0,0,34,0,0,0,0,0,0,2500,創作料理,Z022,SS20,Y435,SA22,X434
0,0,,0,0,1,0,,0,0,0,0,0,1,34.98255598,135.7558002,0,0,未確認,1,,0,0,0,0,0,未確認,1750,和食,Z022,SS20,Y435,SA22,X434
0,0,60,1,1,1,1,"[V,M,A,D,J]",1,1,0,0,0,1,34.98734163,135.7595155,1,0,1,0,80,0,0,0,0,0,0,2500,ダイニングバー・バル,Z022,SS20,Y435,SA22,X434
0,0,23,0,0,1,0,,0,0,0,0,0,1,34.99733031,135.7519364,0,1,0,0,23,0,0,0,0,0,未確認,2500,居酒屋,Z022,SS20,Y435,SA22,X434
0,0,32,0,0,2,0,,0,0,0,0,0,1,34.98278941,135.76133,0,0,0,1,35,0,0,0,0,0,0,2500,お好み焼き・もんじゃ,Z022,SS20,Y435,SA22,X434
0,0,22,1,0,1,1,"[V,M,A,J]",0,1,0,0,0,1,34.98762436,135.7588411,0,1,0,0,25,0,0,0,0,0,0,4500,和食,Z022,SS20,Y435,SA22,X434
0,0,35,0,0,1,0,,0,0,0,0,0,1,34.98108904,135.7609578,0,1,0,0,35,0,0,0,0,0,0,2500,居酒屋,Z022,SS20,Y435,SA22,X434
0,0,35,1,0,1,1,"[V,M,A,D,J]",1,1,0,0,0,1,34.9893628,135.7600587,0,1,0,0,70,0,0,0,0,1,1,4500,各国料理,Z022,SS20,Y435,SA22,X434
0,0,50,0,0,2,0,,1,0,0,0,0,1,34.98936765,135.7535904,1,0,2,0,50,0,0,0,0,0,1,1750,和食,Z022,SS20,Y435,SA22,X434
0,0,86,0,0,1,0,,0,0,0,0,0,1,34.9895725,135.7599568,1,0,1,0,,0,0,0,0,0,0,1750,中華,Z022,SS20,Y435,SA22,X434
0,0,25,1,0,0,1,"[V,M,A,D,J]",0,1,0,0,0,1,34.98911396,135.7609273,0,1,0,0,40,0,0,0,0,0,0,2500,ダイニングバー・バル,Z022,SS20,Y435,SA22,X434
0,0,110,1,0,2,0,"[V,M,A,D,J]",0,1,1,0,0,1,34.97995363,135.7614159,0,1,2,1,,0,0,0,0,0,未確認,1750,創作料理,Z022,SS20,Y435,SA22,X434
0,0,72,1,0,1,1,"[V,M,A,D,J]",1,1,0,0,0,1,34.98772766,135.7579215,1,0,0,0,40,0,0,0,0,0,1,4500,居酒屋,Z022,SS20,Y435,SA22,X434
0,0,56,1,1,1,1,"[V,M,A,D,J]",0,1,0,0,0,1,34.9910054,135.7604609,0,0,2,0,56,0,0,0,0,0,1,4500,イタリアン・フレンチ,Z022,SS20,Y435,SA22,X434
0,0,82,1,0,1,1,"[V,M,A,D,J]",1,1,0,0,0,1,34.98943923,135.7620019,0,0,0,0,70,0,0,0,0,0,0,4500,居酒屋,Z022,SS20,Y435,SA22,X434
0,0,98,1,0,2,0,"[V,M,A,D,J,G]",0,1,1,0,0,1,34.97350392,135.7544806,1,0,2,1,,0,0,0,0,0,0,1750,焼肉・ホルモン,Z022,SS20,Y435,SA22,X434
0,0,30,1,0,1,1,"[V,M,A,D,J]",0,1,0,0,1,1,34.98757937,135.7588095,0,0,0,0,30,0,0,0,0,1,0,2500,カラオケ・パーティー,Z022,SS20,Y435,SA22,X434
0,0,50,0,0,1,0,,1,0,0,0,0,1,34.98203382,135.7561832,0,0,0,0,50,0,0,0,0,0,0,2500,お好み焼き・もんじゃ,Z022,SS20,Y435,SA22,X434
0,0,20,0,0,1,0,,0,0,0,0,0,1,34.98586398,135.7576785,1,0,未確認,0,,0,0,0,0,0,0,3500,和食,Z022,SS20,Y435,SA22,X434
0,0,108,1,0,1,0,"[V,M,A,J]",1,1,0,0,0,1,34.98621783,135.7577429,1,0,2,1,24,0,0,0,0,0,0,3500,創作料理,Z022,SS20,Y435,SA22,X434
0,0,26,0,0,2,0,,0,0,0,0,0,1,34.98285614,135.7640408,1,0,0,0,30,0,0,0,0,1,0,1750,韓国料理,Z022,SS20,Y435,SA22,X434
0,1,53,1,1,2,1,"[V,M,A,D,J]",1,1,0,0,0,0,34.98775283,135.7533277,1,0,2,0,53,0,0,0,0,0,1,3500,イタリアン・フレンチ,Z022,SS20,Y435,SA22,X434
0,0,76,1,0,2,0,"[V,M,A,D,J,G, {'code': 'c12', 'name': 'Discover'}]",0,1,1,0,0,1,34.98673502,135.7587992,1,0,2,0,100,0,0,0,0,0,0,1250,イタリアン・フレンチ,Z022,SS20,Y435,SA22,X434
0,0,40,1,0,2,0,"[V,J]",1,0,0,0,0,1,34.97343854,135.7612767,1,0,0,1,16,0,0,0,0,1,0,4500,和食,Z022,SS20,Y435,SA22,X434
0,0,71,1,0,1,1,"[V,J]",1,0,0,0,0,1,34.98466078,135.7577774,1,0,2,0,,0,0,0,0,0,1,1750,和食,Z022,SS20,Y435,SA22,X434
0,0,16,0,0,2,0,,1,0,0,0,0,1,34.98535402,135.7568044,0,0,未確認,1,16,0,0,0,0,0,未確認,1750,ラーメン,Z022,SS20,Y435,SA22,X434
0,0,30,0,1,2,1,,1,0,0,1,0,1,34.98831644,135.7560944,1,0,2,0,27,0,0,0,0,0,1,4500,居酒屋,Z022,SS20,Y435,SA22,X434
0,0,40,1,0,1,1,"[V,M,A,J]",1,0,0,0,0,1,34.98935356,135.7569043,0,1,0,0,12,0,0,0,0,1,0,2500,居酒屋,Z022,SS20,Y435,SA22,X434
0,0,200,1,0,2,1,"[V,M,A,D,J]",0,1,0,0,1,1,34.98799823,135.759983,1,1,2,0,50,0,0,0,0,1,1,1750,カラオケ・パーティー,Z022,SS20,Y435,SA22,X434
0,0,75,1,1,1,1,"[V,M,A,D,J]",1,0,0,0,0,1,34.98906362,135.757797,1,0,2,0,35,0,0,0,0,0,未確認,3500,ダイニングバー・バル,Z022,SS20,Y435,SA22,X434
0,0,52,1,0,2,1,"[V,M,G]",0,1,0,0,0,0,34.98738415,135.7606262,0,0,2,0,52,0,0,0,0,0,0,2500,お好み焼き・もんじゃ,Z022,SS20,Y435,SA22,X434
0,1,164,1,0,2,0,"[V,A,D,J]",1,1,1,0,0,1,34.98589015,135.7601875,1,0,1,1,40,0,0,0,0,0,未確認,3500,ダイニングバー・バル,Z022,SS20,Y435,SA22,X434
0,0,15,0,0,2,1,,1,1,0,0,0,1,34.98393684,135.7636589,1,1,2,0,20,0,0,0,0,1,1,1750,韓国料理,Z022,SS20,Y435,SA22,X434
0,0,230,0,0,2,1,,0,1,1,0,0,0,34.98348876,135.7605494,0,0,未確認,0,230,0,0,1,0,0,未確認,3500,居酒屋,Z022,SS20,Y435,SA22,X434
0,0,70,1,0,1,1,"[V,M,J]",0,1,1,1,0,1,34.9893716,135.7563704,0,1,2,0,70,0,0,0,0,0,0,3500,居酒屋,Z022,SS20,Y435,SA22,X434
0,0,64,1,0,1,1,"[V,M,A,D,J]",1,1,0,0,0,1,34.98614682,135.7615965,0,1,0,1,,0,0,0,0,0,1,3500,バー・カクテル,Z022,SS20,Y435,SA22,X434
0,1,42,1,1,2,1,"[V,A,D,J]",1,0,0,0,0,0,34.98596868,135.7572605,1,0,2,1,30,0,1,0,0,0,0,4500,和食,Z022,SS20,Y435,SA22,X434
0,0,56,1,1,2,1,"[V,M,A,D,J]",1,1,0,1,0,0,35.00292753,135.731398,0,0,2,0,30,0,1,0,1,0,1,2500,居酒屋,Z022,SS20,Y434,SA22,X435
0,0,100,1,1,2,1,"[V,M,A,D,J]",0,1,0,0,0,0,35.00342696,135.7335211,1,0,2,0,40,0,1,0,0,0,1,3500,居酒屋,Z022,SS20,Y434,SA22,X435
0,0,50,1,1,1,1,"[V,M,A,J]",1,1,0,0,0,0,35.00369298,135.7309014,0,1,0,0,14,0,1,0,0,0,1,4500,焼肉・ホルモン,Z022,SS20,Y434,SA22,X435
0,0,32,1,0,1,1,"[V,M,A,D,J]",0,1,0,1,0,0,35.00280613,135.7302412,0,0,2,0,32,0,0,0,0,0,1,4500,焼肉・ホルモン,Z022,SS20,Y434,SA22,X435
0,0,75,1,1,2,1,"[V,M,A,D,J, {'code': 'c12', 'name': 'Discover'}]",1,1,1,1,0,0,35.00311055,135.7310819,0,1,2,0,35,0,1,0,0,0,1,2500,焼肉・ホルモン,Z022,SS20,Y434,SA22,X435
0,0,50,1,0,0,1,"[V,M,A,D,J]",1,1,0,0,0,0,35.00371859,135.7330628,0,0,0,0,30,0,1,0,1,1,1,3500,居酒屋,Z022,SS20,Y434,SA22,X435
0,0,52,0,1,0,1,,0,1,1,1,0,0,35.00221261,135.7313911,0,0,0,0,52,0,0,0,0,0,1,3500,居酒屋,Z022,SS20,Y434,SA22,X435
0,0,58,1,1,1,1,"[V,M,A,D,J, {'code': 'c12', 'name': 'Discover'}]",1,1,0,0,0,0,35.00291642,135.7315874,0,0,0,0,58,0,0,0,1,1,1,2500,居酒屋,Z022,SS20,Y434,SA22,X435
0,0,45,1,1,1,1,"[V,M,A,D,J]",1,1,0,1,0,0,34.99846676,135.7360516,1,0,2,1,45,0,1,0,1,0,1,6000,和食,Z022,SS20,Y434,SA22,X435
0,0,80,1,0,1,1,"[V,M,A,D,J]",0,1,0,1,0,0,34.99564754,135.7319832,0,0,2,1,80,0,0,0,1,0,1,2500,お好み焼き・もんじゃ,Z022,SS20,Y434,SA22,X435
0,1,64,0,0,2,1,,0,1,0,1,0,0,35.0081767,135.7215131,0,0,2,1,64,0,0,0,0,0,1,3500,焼肉・ホルモン,Z022,SS20,Y434,SA22,X435
0,0,45,1,1,1,1,"[V,M,A,J]",0,1,0,0,0,0,35.00342779,135.7329956,0,0,0,0,36,0,1,0,1,0,1,2500,居酒屋,Z022,SS20,Y434,SA22,X435
0,0,30,1,1,2,1,"[V,M,A,D,J,G, {'code': 'c12', 'name': 'Discover'}]",0,1,0,1,0,0,35.00347975,135.734298,0,0,2,0,20,0,1,0,1,0,未確認,3500,イタリアン・フレンチ,Z022,SS20,Y434,SA22,X435
0,0,46,1,1,0,1,"[V,M]",0,1,0,0,0,0,35.00279863,135.7303367,0,0,0,0,30,0,0,0,1,0,0,2500,居酒屋,Z022,SS20,Y434,SA22,X435
0,0,120,1,0,2,1,"[V,M,A,J]",1,1,0,1,0,0,35.0039052,135.7315707,0,0,1,0,48,0,1,0,0,0,1,3500,居酒屋,Z022,SS20,Y434,SA22,X435
0,0,105,1,1,2,1,"[V,M,A,D,J, {'code': 'c12', 'name': 'Discover'}]",0,1,0,0,0,0,35.0030203,135.7315249,0,0,2,0,110,0,0,0,0,1,0,3500,韓国料理,Z022,SS20,Y434,SA22,X435
0,0,38,1,1,2,1,"[V,M,A,D,J]",0,1,0,1,0,0,35.00555033,135.7334463,1,0,2,0,50,1,0,0,0,0,0,3500,ダイニングバー・バル,Z022,SS20,Y434,SA22,X435
0,0,40,0,1,1,0,,0,1,0,1,0,1,35.00243178,135.732481,0,0,2,0,40,0,0,0,1,0,0,8500,焼肉・ホルモン,Z022,SS20,Y434,SA22,X435
0,0,30,1,1,2,1,"[V,M,A,D,J,G, {'code': 'c12', 'name': 'Discover'}]",0,1,0,1,0,0,35.00292196,135.7309269,0,0,0,0,40,0,1,0,0,1,1,3500,居酒屋,Z022,SS20,Y434,SA22,X435
0,0,40,1,1,1,1,"[V,M,A,J,G]",1,0,0,1,0,0,35.00343032,135.7344155,1,0,1,0,35,0,0,0,1,0,1,1750,居酒屋,Z022,SS20,Y434,SA22,X435
0,0,31,1,1,2,1,"[V,M,A,D,J]",0,1,0,0,0,0,35.00236175,135.7311189,0,0,2,0,28,0,1,0,1,0,0,3500,居酒屋,Z022,SS20,Y434,SA22,X435
0,0,10,1,1,0,1,"[V,M,A,D,J,G]",0,1,0,0,0,0,35.00130411,135.73177,0,1,0,0,10,0,1,0,0,1,0,4500,居酒屋,Z022,SS20,Y434,SA22,X435
0,0,35,1,0,2,1,"[V,M,A,D,J]",0,1,0,0,0,0,35.00123915,135.7329904,0,0,0,0,25,0,0,0,1,0,1,2500,韓国料理,Z022,SS20,Y434,SA22,X435
0,0,74,1,1,2,1,"[V,M,A,D,J, {'code': 'c12', 'name': 'Discover'}]",1,1,1,0,0,0,35.00378576,135.7314094,1,0,2,1,50,0,1,0,0,0,0,3500,焼肉・ホルモン,Z022,SS20,Y434,SA22,X435
0,0,24,0,1,1,1,,0,1,0,0,0,0,35.00416765,135.7310116,0,0,2,0,24,0,0,0,0,0,0,2500,お好み焼き・もんじゃ,Z022,SS20,Y434,SA22,X435
0,0,30,1,0,2,1,"[V,M]",0,1,1,0,0,0,34.99643109,135.7333042,1,0,2,1,30,0,0,0,0,0,0,2500,韓国料理,Z022,SS20,Y434,SA22,X435
0,0,42,1,1,2,1,"[V,M,A,D,J, {'code': 'c12', 'name': 'Discover'}]",0,1,1,1,0,0,35.00706942,135.7255817,1,0,2,1,42,0,0,0,0,0,0,2500,韓国料理,Z022,SS20,Y434,SA22,X435
0,0,10,0,1,0,0,,0,0,0,0,0,1,35.00374636,135.7330098,0,1,0,0,10,0,0,0,0,1,1,2500,バー・カクテル,Z022,SS20,Y434,SA22,X435
0,0,110,1,0,2,1,"[V,M,A,D,J, {'code': 'c12', 'name': 'Discover'}]",1,1,0,1,0,0,35.00245814,135.7316347,0,0,2,0,30,0,1,0,1,0,1,2500,和食,Z022,SS20,Y434,SA22,X435
0,0,101,1,0,2,1,"[V,M,A,D,J]",0,1,1,0,0,1,35.0039052,135.7315943,0,1,2,0,111,0,0,0,0,0,1,1750,居酒屋,Z022,SS20,Y434,SA22,X435
0,0,23,0,1,2,1,,0,1,0,1,0,0,35.00303942,135.729627,0,0,2,0,23,0,0,0,0,0,1,3500,居酒屋,Z022,SS20,Y434,SA22,X435
0,1,32,1,1,2,1,"[V,M,A,D,J,G, {'code': 'c12', 'name': 'Discover'}]",0,1,0,0,0,0,34.99926778,135.7360894,1,0,2,1,32,0,0,0,0,1,0,4500,焼肉・ホルモン,Z022,SS20,Y434,SA22,X435
0,0,82,1,0,2,1,"[V,M,A,D,J,G]",0,0,0,1,0,0,35.00378854,135.7313263,0,1,2,0,80,0,1,0,0,0,0,2500,居酒屋,Z022,SS20,Y434,SA22,X435
0,0,23,1,0,0,1,"[V,M,A,D,J,G, {'code': 'c12', 'name': 'Discover'}]",0,0,0,0,0,0,35.0031539,135.7316405,0,0,0,0,8,0,1,0,0,0,1,3500,洋食,Z022,SS20,Y434,SA22,X435
0,0,50,0,1,2,1,,1,1,0,1,0,1,35.00372833,135.7337742,1,0,2,0,20,0,0,0,1,0,1,2500,お好み焼き・もんじゃ,Z022,SS20,Y434,SA22,X435
0,0,74,1,0,1,1,"[V,M,A,J]",0,1,1,0,0,0,34.99738084,135.7272658,1,0,2,1,,0,0,0,0,0,未確認,2500,ダイニングバー・バル,Z022,SS20,Y434,SA22,X435
0,0,12,1,1,1,1,"[V,M,A,D,J, {'code': 'c12', 'name': 'Discover'}]",1,0,0,0,0,0,35.00736981,135.7320742,1,1,2,0,20,0,0,0,0,1,1,1250,イタリアン・フレンチ,Z022,SS20,Y434,SA22,X435
0,0,48,1,1,1,1,"[V,M,A,D,J]",0,1,0,0,0,0,35.00375611,135.734346,1,1,2,0,30,0,1,0,0,0,未確認,3500,イタリアン・フレンチ,Z022,SS20,Y434,SA22,X435
0,0,63,1,0,2,1,"[V,M,A,D,J]",0,1,1,0,0,1,35.00337914,135.7312999,0,1,2,0,65,0,0,0,0,0,1,1750,居酒屋,Z022,SS20,Y434,SA22,X435
0,0,17,1,0,2,1,"[V,M,A,J]",0,1,0,0,0,1,35.00238317,135.7324596,0,0,2,0,10,0,0,0,1,0,0,3500,居酒屋,Z022,SS20,Y434,SA22,X435
0,0,40,1,0,1,1,"[V,M,A,J]",0,1,0,0,0,1,35.00291642,135.7316458,0,1,0,1,25,0,0,0,1,0,0,4500,和食,Z022,SS20,Y434,SA22,X435
0,0,152,1,0,1,1,"[V,M,A,D,J]",0,1,1,1,0,1,34.99774285,135.7318187,1,0,2,1,8,0,1,0,0,0,0,2500,焼肉・ホルモン,Z022,SS20,Y434,SA22,X435
0,0,20,1,1,1,0,"[V,M,A,D,J]",0,1,0,0,0,1,34.98685669,135.7360812,1,0,2,1,,0,0,0,0,0,未確認,3500,イタリアン・フレンチ,Z022,SS20,Y434,SA22,X435
0,0,15,0,0,2,0,,0,0,0,0,0,1,35.00814101,135.7274657,1,0,2,0,,0,0,0,0,0,未確認,1250,和食,Z022,SS20,Y434,SA22,X435
0,0,21,0,0,0,0,,0,0,0,0,0,1,34.98937268,135.7312682,0,1,0,0,,0,0,0,0,0,1,2500,居酒屋,Z022,SS20,Y434,SA22,X435
0,0,28,0,1,2,1,,1,1,0,0,0,1,35.00016564,135.7322975,1,1,0,0,40,0,0,0,0,1,1,1750,カフェ・スイーツ,Z022,SS20,Y434,SA22,X435
0,0,40,0,0,0,0,,0,0,0,0,0,1,35.003065,135.7310669,0,1,1,0,,0,0,0,0,0,未確認,1750,居酒屋,Z022,SS20,Y434,SA22,X435
0,0,13,1,1,0,0,"[V,M,A,D,J, {'code': 'c12', 'name': 'Discover'}]",0,1,0,1,0,1,34.99270953,135.7313989,0,1,0,0,,0,0,0,0,0,未確認,3500,居酒屋,Z022,SS20,Y434,SA22,X435
0,0,34,1,0,2,1,"[V,M,A,D,J, {'code': 'c12', 'name': 'Discover'}]",0,1,0,0,0,1,35.00252673,135.7310669,0,1,2,0,,0,0,0,0,0,未確認,3500,和食,Z022,SS20,Y434,SA22,X435
0,0,40,1,1,1,1,"[V,M,A,D,J,G, {'code': 'c12', 'name': 'Discover'}]",0,1,0,0,0,1,35.00296002,135.7310878,0,0,2,0,,0,0,0,0,0,1,2500,居酒屋,Z022,SS20,Y434,SA22,X435
0,0,30,0,0,0,0,,0,0,0,0,0,1,35.00333193,135.7316313,0,1,0,0,,0,0,0,0,0,1,1250,バー・カクテル,Z022,SS20,Y434,SA22,X435
0,0,29,1,0,0,0,"[V,M,A,D,J, {'code': 'c12', 'name': 'Discover'}]",0,0,0,1,0,1,35.00316916,135.7313138,1,1,0,0,,0,0,0,1,0,未確認,1250,お好み焼き・もんじゃ,Z022,SS20,Y434,SA22,X435
0,1,12,1,0,2,0,"[V,M,A,D,J, {'code': 'c12', 'name': 'Discover'}]",1,0,0,0,0,1,35.00703177,135.7307449,1,0,2,0,,0,0,0,0,0,0,750,その他,Z022,SS20,Y434,SA22,X435
0,0,60,1,0,2,1,"[V,M,A,D,J,G]",0,1,1,0,0,0,35.00364884,135.7314824,1,0,1,1,40,0,1,0,1,0,1,4500,和食,Z022,SS20,Y434,SA22,X435
0,1,29,0,0,1,0,,0,0,0,0,0,1,34.98970672,135.7272994,0,0,0,1,15,0,0,0,0,1,1,1750,ラーメン,Z022,SS20,Y434,SA22,X435
0,0,15,0,0,1,1,,0,1,0,0,0,1,35.00363011,135.7265767,0,1,0,0,15,0,0,0,0,0,未確認,2500,居酒屋,Z022,SS20,Y434,SA22,X435
1,0,138,1,0,1,1,"[V,M]",1,1,1,1,0,1,35.00316083,135.7313013,0,1,2,0,138,0,1,0,1,1,0,2500,居酒屋,Z022,SS20,Y434,SA22,X435
0,1,52,1,0,2,0,"[V,M,D,J]",1,0,0,0,0,1,35.00442989,135.7209828,1,0,2,1,52,0,0,0,0,0,1,1750,和食,Z022,SS20,Y434,SA22,X435
0,0,32,0,0,0,1,,0,0,0,0,0,1,35.00277197,135.7305792,0,0,0,0,30,0,0,0,0,0,0,3500,和食,Z022,SS20,Y434,SA22,X435
0,0,21,1,1,2,1,"[V,M,A]",0,1,0,0,0,1,34.99368703,135.7361762,0,1,0,0,21,0,0,0,1,0,未確認,3500,焼肉・ホルモン,Z022,SS20,Y434,SA22,X435
0,0,100,0,1,1,1,,1,0,1,0,0,1,35.00854723,135.7340998,1,0,2,1,100,0,1,0,0,0,1,1250,カフェ・スイーツ,Z022,SS20,Y434,SA22,X435
0,0,12,0,0,2,0,,0,0,0,0,0,1,35.00301168,135.7313522,1,0,2,0,12,0,0,0,0,0,0,750,ラーメン,Z022,SS20,Y434,SA22,X435
0,0,18,0,0,1,1,,0,1,0,0,0,1,35.00208207,135.7312705,0,1,0,0,20,0,0,0,0,0,0,3500,居酒屋,Z022,SS20,Y434,SA22,X435
0,0,125,0,0,1,0,,0,0,0,0,0,1,34.9956895,135.732907,1,0,2,0,,0,0,0,0,0,0,1750,中華,Z022,SS20,Y434,SA22,X435
0,0,18,1,1,1,1,"[V,M,G]",0,1,0,0,0,1,35.00216594,135.7311019,1,0,2,0,18,0,0,0,0,0,0,4500,イタリアン・フレンチ,Z022,SS20,Y434,SA22,X435
0,0,138,1,0,1,1,"[V,M,J]",0,1,1,0,0,1,35.00324054,135.7312488,0,1,2,0,138,0,1,0,0,0,0,2500,居酒屋,Z022,SS20,Y434,SA22,X435
0,1,60,1,0,1,1,"[V,M,A,D,J]",0,1,0,0,0,1,35.00312728,135.7219049,1,0,1,1,45,0,0,0,0,0,未確認,6000,和食,Z022,SS20,Y434,SA22,X435
0,0,45,0,0,2,1,,0,1,0,0,0,1,35.00191362,135.7257685,1,0,0,1,45,0,0,1,0,0,1,2500,ダイニングバー・バル,Z022,SS20,Y434,SA22,X435
0,0,24,1,0,1,1,"[V,J]",0,0,0,0,0,1,35.00390054,135.7341488,0,0,0,0,26,0,1,0,1,0,0,4500,和食,Z022,SS20,Y434,SA22,X435
0,1,14,0,0,1,0,,0,0,0,0,0,1,35.00084162,135.729821,1,0,2,0,14,0,0,0,0,0,0,1750,洋食,Z022,SS20,Y434,SA22,X435
0,0,48,1,0,1,0,"[V,M,A,D,J]",0,1,1,0,1,1,35.00343562,135.7354521,1,1,0,0,40,0,0,0,0,0,1,2500,カラオケ・パーティー,Z022,SS20,Y434,SA22,X435
0,1,13,0,0,2,0,,0,0,0,0,0,1,35.00052222,135.7301293,1,0,2,1,13,0,0,0,0,0,0,1750,ラーメン,Z022,SS20,Y434,SA22,X435
0,0,38,0,0,1,0,,0,0,0,0,0,1,35.00376941,135.7210311,0,0,未確認,1,,0,0,0,0,0,未確認,1750,和食,Z022,SS20,Y434,SA22,X435
0,0,27,1,0,0,1,"[V,M,A,D,J]",0,1,0,0,0,1,35.00339497,135.7310911,0,1,0,0,27,0,1,0,0,0,未確認,2500,バー・カクテル,Z022,SS20,Y434,SA22,X435
0,1,85,0,0,2,1,,0,1,1,0,0,1,35.00370466,135.7311391,0,0,2,0,85,0,0,0,0,0,0,1750,居酒屋,Z022,SS20,Y434,SA22,X435
0,0,36,0,1,1,1,,0,1,0,0,0,0,34.99642443,135.7333789,0,1,0,0,40,0,1,0,0,0,未確認,3500,居酒屋,Z022,SS20,Y434,SA22,X435
0,0,28,0,1,2,1,,1,1,1,0,0,1,35.00009734,135.7332068,1,0,0,0,28,0,1,0,1,0,未確認,2500,アジア・エスニック,Z022,SS20,Y434,SA22,X435
0,0,28,0,0,1,1,,0,0,0,0,0,1,35.00570195,135.7200578,1,0,0,1,30,0,0,0,0,0,1,1750,洋食,Z022,SS20,Y434,SA22,X435
0,0,39,0,0,1,0,,0,0,0,0,0,1,35.00454956,135.7311569,0,0,0,0,15,0,0,0,0,0,0,1750,洋食,Z022,SS20,Y434,SA22,X435
0,0,186,1,0,2,1,"[V,M,J]",0,1,0,0,1,1,35.00223123,135.7317047,0,1,2,0,186,0,1,0,0,1,1,1750,カラオケ・パーティー,Z022,SS20,Y434,SA22,X435
0,0,50,0,0,1,0,,0,0,0,0,0,1,35.00309695,135.7312736,1,1,1,0,,0,0,0,0,0,0,1750,中華,Z022,SS20,Y434,SA22,X435
0,1,22,0,1,2,1,,1,1,0,0,0,1,35.00555033,135.7334469,1,0,2,1,30,1,0,0,0,1,1,1750,カフェ・スイーツ,Z022,SS20,Y434,SA22,X435
0,0,23,0,0,2,0,,0,0,0,0,0,1,34.99902225,135.7243743,1,0,0,0,10,0,0,0,1,1,1,1750,ラーメン,Z022,SS20,Y434,SA22,X435
0,0,40,0,0,2,0,,0,1,0,0,0,1,35.00036046,135.7256658,0,0,0,1,24,0,0,0,0,1,0,1750,お好み焼き・もんじゃ,Z022,SS20,Y434,SA22,X435
0,0,18,0,1,0,1,,0,1,0,0,0,1,35.00706817,135.731622,0,0,0,0,18,0,0,0,0,0,0,6000,和食,Z022,SS20,Y434,SA22,X435
0,0,40,0,0,1,0,,0,0,0,0,0,1,34.98399361,135.7328158,1,0,1,0,,0,0,0,0,0,0,1750,中華,Z022,SS20,Y434,SA22,X435
0,1,34,1,1,2,1,"[V,M,A,D,J]",0,1,0,1,0,1,35.00341449,135.7346571,1,0,2,0,34,0,0,0,0,0,0,3500,韓国料理,Z022,SS20,Y434,SA22,X435
0,0,7,1,1,0,1,"[V,M,A,D,J]",0,0,0,0,0,1,35.00311083,135.7308,0,1,2,0,7,0,0,0,0,0,0,4500,ダイニングバー・バル,Z022,SS20,Y434,SA22,X435
0,0,36,1,1,2,1,"[V,M,A,D,J]",1,1,0,1,0,1,35.00344422,135.7348343,0,1,0,0,28,0,0,0,0,0,1,4500,焼肉・ホルモン,Z022,SS20,Y434,SA22,X435
0,0,45,1,0,1,1,"[V,M,A,D,J]",0,1,0,1,0,0,34.94751806,135.7690249,1,0,2,1,25,0,1,0,1,0,0,8500,和食,Z022,SS20,Y437,SA22,X436
0,0,40,1,1,0,1,"[V,M,A,D,J, {'code': 'c12', 'name': 'Discover'}]",1,1,0,0,0,0,34.93286201,135.7597552,0,0,0,0,40,0,0,0,1,1,1,2500,居酒屋,Z022,SS20,Y437,SA22,X436
0,0,60,1,1,2,1,"[V,M,A,D,J]",0,1,0,1,0,0,34.95886953,135.7684152,0,1,2,0,60,0,0,0,0,0,0,2500,居酒屋,Z022,SS20,Y437,SA22,X436
0,0,20,1,1,1,1,"[V,M,A,D,J]",0,1,0,0,0,0,34.95847235,135.7684343,0,1,0,0,24,0,0,0,1,0,1,2500,洋食,Z022,SS20,Y437,SA22,X436
0,0,17,0,1,2,1,,1,0,0,0,0,0,34.96172753,135.7680568,1,0,2,0,17,0,0,0,0,0,1,,カフェ・スイーツ,Z022,SS20,Y437,SA22,X436
0,0,74,1,0,1,1,"[V,M,A,D,J]",1,1,0,0,0,0,34.96540768,135.7685466,0,0,2,1,80,0,0,0,1,0,1,2500,居酒屋,Z022,SS20,Y437,SA22,X436
0,1,40,1,0,2,1,"[V,M,A,D,J]",1,1,1,1,0,0,34.95951028,135.7680241,1,0,2,0,50,0,0,0,0,0,1,2500,焼肉・ホルモン,Z022,SS20,Y437,SA22,X436
0,0,114,1,0,2,1,"[V,M,A,D,J,G]",0,1,1,0,0,0,34.92688071,135.746326,0,0,2,1,24,0,0,0,1,0,0,2500,居酒屋,Z022,SS20,Y437,SA22,X436
0,1,166,1,0,2,1,"[V,M,A,D,J]",0,1,0,1,0,0,34.9278114,135.7444861,1,0,2,1,166,0,0,0,0,0,1,2500,焼肉・ホルモン,Z022,SS20,Y437,SA22,X436
